@relation InstanceResultListener

@attribute Key_Dataset {all-data-pacman,filter-data-pacman-manual1,filter-data-pacman-manual2}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.rules.ZeroR,weka.classifiers.lazy.IBk,weka.classifiers.rules.PART,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {-217733168393644444,48055541465867954,-3080186098777067172,8121455039782598361,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 81\nSize of the tree: 158\n','Number of leaves: 80\nSize of the tree: 156\n','Number of leaves: 79\nSize of the tree: 154\n','Number of leaves: 88\nSize of the tree: 172\n','Number of leaves: 74\nSize of the tree: 144\n','Number of leaves: 82\nSize of the tree: 160\n','Number of leaves: 76\nSize of the tree: 148\n','Number of leaves: 77\nSize of the tree: 150\n','Number of leaves: 87\nSize of the tree: 170\n','Number of leaves: 71\nSize of the tree: 138\n','Number of leaves: 75\nSize of the tree: 146\n','Number of leaves: 78\nSize of the tree: 152\n','Number of leaves: 69\nSize of the tree: 134\n','Number of leaves: 84\nSize of the tree: 164\n','Number of leaves: 70\nSize of the tree: 136\n','Number of leaves: 72\nSize of the tree: 140\n','Number of leaves: 66\nSize of the tree: 128\n','Number of leaves: 73\nSize of the tree: 142\n','Number of leaves: 86\nSize of the tree: 168\n','Number of leaves: 83\nSize of the tree: 162\n','Number of leaves: 90\nSize of the tree: 161\n','Number of leaves: 115\nSize of the tree: 208\n','Number of leaves: 76\nSize of the tree: 139\n','Number of leaves: 92\nSize of the tree: 165\n','Number of leaves: 91\nSize of the tree: 163\n','Number of leaves: 98\nSize of the tree: 186\n','Number of leaves: 100\nSize of the tree: 178\n','Number of leaves: 99\nSize of the tree: 182\n','Number of leaves: 96\nSize of the tree: 188\n','Number of leaves: 90\nSize of the tree: 164\n','Number of leaves: 107\nSize of the tree: 192\n','Number of leaves: 98\nSize of the tree: 177\n','Number of leaves: 98\nSize of the tree: 180\n','Number of leaves: 100\nSize of the tree: 187\n','Number of leaves: 101\nSize of the tree: 186\n','Number of leaves: 110\nSize of the tree: 198\n','Number of leaves: 97\nSize of the tree: 169\n','Number of leaves: 103\nSize of the tree: 190\n','Number of leaves: 102\nSize of the tree: 182\n','Number of leaves: 96\nSize of the tree: 182\n','Number of leaves: 95\nSize of the tree: 171\n','Number of leaves: 96\nSize of the tree: 173\n','Number of leaves: 91\nSize of the tree: 169\n','Number of leaves: 105\nSize of the tree: 206\n','Number of leaves: 94\nSize of the tree: 184\n','Number of leaves: 104\nSize of the tree: 189\n','Number of leaves: 94\nSize of the tree: 169\n','Number of leaves: 88\nSize of the tree: 160\n','Number of leaves: 93\nSize of the tree: 173\n','Number of leaves: 111\nSize of the tree: 200\n','Number of leaves: 89\nSize of the tree: 156\n','Number of leaves: 87\nSize of the tree: 155\n','Number of leaves: 103\nSize of the tree: 187\n','Number of leaves: 106\nSize of the tree: 190\n','Number of leaves: 100\nSize of the tree: 175\n','Number of leaves: 100\nSize of the tree: 181\n','Number of leaves: 83\nSize of the tree: 153\n','Number of leaves: 85\nSize of the tree: 154\n','Number of leaves: 108\nSize of the tree: 197\n','Number of leaves: 89\nSize of the tree: 159\n','Number of leaves: 105\nSize of the tree: 191\n','Number of leaves: 99\nSize of the tree: 194\n','Number of leaves: 78\nSize of the tree: 143\n','Number of leaves: 100\nSize of the tree: 184\n','Number of leaves: 102\nSize of the tree: 188\n','Number of leaves: 93\nSize of the tree: 179\n','Number of leaves: 104\nSize of the tree: 183\n','Number of leaves: 103\nSize of the tree: 184\n','Number of leaves: 101\nSize of the tree: 174\n','Number of leaves: 86\nSize of the tree: 153\n','Number of leaves: 101\nSize of the tree: 183\n','Number of leaves: 109\nSize of the tree: 193\n','Number of leaves: 101\nSize of the tree: 198\n','Number of leaves: 92\nSize of the tree: 171\n','Number of leaves: 106\nSize of the tree: 208\n','Number of leaves: 90\nSize of the tree: 176\n','Number of leaves: 98\nSize of the tree: 183\n','Number of leaves: 104\nSize of the tree: 186\n','Number of leaves: 77\nSize of the tree: 141\n','Number of leaves: 84\nSize of the tree: 149\n','Number of leaves: 97\nSize of the tree: 172\n','Number of leaves: 103\nSize of the tree: 181\n','Number of leaves: 114\nSize of the tree: 203\n','Number of leaves: 80\nSize of the tree: 144\n','Number of leaves: 96\nSize of the tree: 170\n','Number of leaves: 93\nSize of the tree: 167\n','Number of leaves: 88\nSize of the tree: 166\n','Number of leaves: 92\nSize of the tree: 168\n','Number of leaves: 102\nSize of the tree: 179\n','Number of leaves: 98\nSize of the tree: 192\n','Number of leaves: 84\nSize of the tree: 152\n','Number of leaves: 106\nSize of the tree: 187\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 45\nSize of the tree: 89\n','Number of rules: 61\n','Number of rules: 66\n','Number of rules: 68\n','Number of rules: 67\n','Number of rules: 65\n','Number of rules: 60\n','Number of rules: 63\n','Number of rules: 53\n','Number of rules: 59\n','Number of rules: 57\n','Number of rules: 62\n','Number of rules: 64\n','Number of rules: 56\n','Number of rules: 58\n','Number of rules: 55\n','Number of rules: 70\n','Number of rules: 72\n','Number of rules: 73\n','Number of rules: 71\n','Number of rules: 69\n','Number of rules: 74\n','Number of rules: 75\n','Number of rules: 77\n','Number of rules: 37\n','Number of rules: 41\n','Number of rules: 33\n','Number of rules: 43\n','Number of rules: 28\n','Number of rules: 40\n','Number of rules: 30\n','Number of rules: 34\n','Number of rules: 35\n','Number of rules: 27\n','Number of rules: 36\n','Number of rules: 39\n','Number of rules: 38\n','Number of rules: 26\n','Number of rules: 31\n','Number of rules: 44\n','Number of rules: 29\n','Number of rules: 42\n','Number of rules: 32\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
all-data-pacman,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,37,19,0,66.071429,33.928571,0,0.542759,0.172608,0.383337,46.534552,89.011584,110.718309,12908.36393,-12797.645621,1.977113,230.506499,-228.529386,65.381945,1.167535,59.052514,0.611111,11,0.184211,7,0.815789,31,0.388889,7,0.611111,0.611111,0.611111,0.426901,0.736842,0.600719,0.660714,0.123182,0.876818,0.339286,0.667316,0.660714,0.662354,0.540172,0.817713,0.626988,0.669363,0.660714,0.016,0,0.015625,0,15.625,0,37428,97518,13224,78.571429,34.375,'Number of leaves: 77\nSize of the tree: 150\n',150,77,77
all-data-pacman,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,38,18,0,67.857143,32.142857,0,0.574504,0.172263,0.366102,46.441662,85.009613,110.718309,6483.784151,-6373.065842,1.977113,115.78186,-113.804747,66.246788,1.182978,59.833635,0.555556,10,0.026316,1,0.973684,37,0.444444,8,0.909091,0.555556,0.689655,0.622125,0.856725,0.793426,0.678571,0.097357,0.902643,0.321429,0.714083,0.678571,0.676701,0.586775,0.870615,0.7081,0.678112,0.678571,0,0,0,0,0,0,36096,97518,13224,87.5,41.517857,'Number of leaves: 74\nSize of the tree: 144\n',144,74,74
all-data-pacman,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,40,16,0,71.428571,28.571429,0,0.615616,0.158452,0.358563,42.681776,83.179209,110.98095,7554.932793,-7443.951843,1.981803,134.909514,-132.927711,70.211466,1.253776,63.26443,0.666667,12,0.157895,6,0.842105,32,0.333333,6,0.666667,0.666667,0.666667,0.508772,0.858187,0.67692,0.714286,0.103682,0.896318,0.285714,0.709148,0.714286,0.710231,0.607916,0.860932,0.695813,0.717685,0.714286,0.015,0,0.015625,0,15.625,0,36540,97518,13224,85.714286,36.607143,'Number of leaves: 75\nSize of the tree: 146\n',146,75,75
all-data-pacman,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,36,20,0,64.285714,35.714286,0,0.524416,0.17537,0.375183,47.238875,87.034551,110.98095,7557.778357,-7446.797407,1.981803,134.960328,-132.978525,64.957923,1.159963,58.530697,0.555556,10,0.105263,4,0.894737,34,0.444444,8,0.714286,0.555556,0.625,0.485662,0.80848,0.745667,0.642857,0.116514,0.883486,0.357143,0.651773,0.642857,0.63939,0.525003,0.861103,0.705184,0.641741,0.642857,0,0,0,0,0,0,37428,97518,13224,87.5,40.178571,'Number of leaves: 77\nSize of the tree: 150\n',150,77,77
all-data-pacman,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,503,55,37,18,0,67.272727,32.727273,0,0.552441,0.169831,0.361916,45.804558,84.076033,108.656475,6483.688594,-6375.032118,1.975572,117.885247,-115.909675,64.274047,1.168619,59.153444,0.888889,16,0.216216,8,0.783784,29,0.111111,2,0.666667,0.888889,0.761905,0.636436,0.908408,0.75691,0.672727,0.123792,0.876208,0.327273,0.662338,0.672727,0.652987,0.552419,0.855778,0.6642,0.645371,0.672727,0,0,0,0,0,0,37872,97707,13035,87.272727,42.727273,'Number of leaves: 78\nSize of the tree: 152\n',152,78,78
all-data-pacman,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,503,55,33,22,0,60,40,0,0.455935,0.209045,0.397084,56.381008,92.245853,108.656475,3289.401556,-3180.745081,1.975572,59.807301,-57.831729,54.63224,0.993313,50.279783,0.555556,10,0.27027,10,0.72973,27,0.444444,8,0.5,0.555556,0.526316,0.278271,0.756006,0.540991,0.6,0.155985,0.844015,0.4,0.639394,0.6,0.609485,0.464236,0.839962,0.65033,0.623954,0.6,0.016,0,0.015625,0,15.625,0,33876,97707,13035,85.454545,43.181818,'Number of leaves: 69\nSize of the tree: 134\n',134,69,69
all-data-pacman,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,36,20,0,64.285714,35.714286,0,0.51177,0.182018,0.396496,49.064594,92.052605,110.758437,16123.868827,-16013.11039,1.977829,287.926229,-285.9484,62.72388,1.120069,56.631243,0.722222,13,0.315789,12,0.684211,26,0.277778,5,0.52,0.722222,0.604651,0.381826,0.729532,0.500901,0.642857,0.14318,0.85682,0.357143,0.681925,0.642857,0.647925,0.524121,0.767764,0.556768,0.655552,0.642857,0,0,0,0,0,0,38760,97518,13224,73.214286,35.267857,'Number of leaves: 80\nSize of the tree: 156\n',156,80,80
all-data-pacman,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,39,17,0,69.642857,30.357143,0,0.59351,0.169171,0.369643,45.569069,85.749456,110.98095,10768.907228,-10657.926278,1.981803,192.301915,-190.320112,67.143988,1.199,60.500462,0.611111,11,0.105263,4,0.894737,34,0.388889,7,0.733333,0.611111,0.666667,0.533471,0.75,0.702639,0.696429,0.103489,0.896511,0.303571,0.716369,0.696429,0.697748,0.59887,0.828271,0.668822,0.70197,0.696429,0.016,0,0.015625,0,15.625,0,37428,97518,13224,80.357143,40.178571,'Number of leaves: 77\nSize of the tree: 150\n',150,77,77
all-data-pacman,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,38,18,0,67.857143,32.142857,0,0.564579,0.161207,0.368186,43.423691,85.411523,110.98095,8627.20147,-8516.22052,1.981803,154.057169,-152.075366,67.906483,1.212616,61.187512,0.722222,13,0.210526,8,0.789474,30,0.277778,5,0.619048,0.722222,0.666667,0.493624,0.82383,0.687248,0.678571,0.120599,0.879401,0.321429,0.690944,0.678571,0.674745,0.566081,0.855306,0.683405,0.678571,0.678571,0,0,0,0,0,0,40536,97518,13224,82.142857,36.160714,'Number of leaves: 84\nSize of the tree: 164\n',164,84,84
all-data-pacman,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,40,16,0,71.428571,28.571429,0,0.615451,0.154956,0.349108,41.849435,81.224771,110.29291,10760.531326,-10650.238416,1.969516,192.152345,-190.182829,70.208857,1.25373,63.656728,0.631579,12,0.135135,5,0.864865,32,0.368421,7,0.705882,0.631579,0.666667,0.5112,0.780939,0.636227,0.714286,0.1011,0.8989,0.285714,0.716111,0.714286,0.714027,0.610871,0.8319,0.673516,0.718785,0.714286,0.015,0,0.015625,0,15.625,0,38316,97518,13224,82.142857,38.839286,'Number of leaves: 79\nSize of the tree: 154\n',154,79,79
all-data-pacman,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,34,22,0,60.714286,39.285714,0,0.474178,0.207127,0.415979,55.840823,96.591182,110.718309,15062.753106,-14952.034797,1.977113,268.977734,-267.000621,56.795306,1.014202,51.297122,0.444444,8,0.131579,5,0.868421,33,0.555556,10,0.615385,0.444444,0.516129,0.346083,0.74269,0.503198,0.607143,0.137614,0.862386,0.392857,0.64001,0.607143,0.609135,0.481576,0.777147,0.54847,0.623652,0.607143,0,0,0,0,0,0,39204,97518,13224,75,34.821429,'Number of leaves: 81\nSize of the tree: 158\n',158,81,81
all-data-pacman,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,42,14,0,75,25,0,0.662651,0.145213,0.333766,39.149014,77.501163,110.718309,7545.995063,-7435.276754,1.977113,134.749912,-132.772799,73.099216,1.305343,66.022699,0.777778,14,0.105263,4,0.894737,34,0.222222,4,0.777778,0.777778,0.777778,0.672515,0.916667,0.804493,0.75,0.088449,0.911551,0.25,0.762313,0.75,0.750458,0.667359,0.874615,0.714753,0.750855,0.75,0,0,0,0,0,0,37872,97518,13224,83.928571,37.053571,'Number of leaves: 78\nSize of the tree: 152\n',152,78,78
all-data-pacman,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,36,20,0,64.285714,35.714286,0,0.519313,0.183055,0.372444,49.351164,86.482356,110.718309,8626.454045,-8515.735736,1.977113,154.043822,-152.06671,62.227489,1.111205,56.203431,0.722222,13,0.157895,6,0.842105,32,0.277778,5,0.684211,0.722222,0.702703,0.556649,0.858187,0.708812,0.642857,0.122347,0.877653,0.357143,0.646023,0.642857,0.640154,0.521025,0.841576,0.680021,0.635676,0.642857,0.016,0,0.015625,0,15.625,0,34320,97518,13224,85.714286,41.964286,'Number of leaves: 70\nSize of the tree: 136\n',136,70,70
all-data-pacman,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,41,15,0,73.214286,26.785714,0,0.638243,0.160157,0.346712,43.177786,80.507118,110.718309,7548.678564,-7437.960255,1.977113,134.797832,-132.820719,70.141118,1.25252,63.350965,0.777778,14,0.131579,5,0.868421,33,0.222222,4,0.736842,0.777778,0.756757,0.637407,0.849415,0.68576,0.732143,0.095948,0.904052,0.267857,0.730228,0.732143,0.716554,0.634569,0.852365,0.665166,0.716071,0.732143,0,0,0,0,0,0,38316,97518,13224,87.5,44.196429,'Number of leaves: 79\nSize of the tree: 154\n',154,79,79
all-data-pacman,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,503,55,37,18,0,67.272727,32.727273,0,0.557245,0.175984,0.361874,47.464224,84.066166,108.656475,7555.351659,-7446.695184,1.975572,137.37003,-135.394458,63.655084,1.157365,58.583793,0.722222,13,0.189189,7,0.810811,30,0.277778,5,0.65,0.722222,0.684211,0.519927,0.813814,0.636338,0.672727,0.119492,0.880508,0.327273,0.667747,0.672727,0.661562,0.551683,0.845373,0.680336,0.662785,0.672727,0.016,0,0.015625,0,15.625,0,38316,97707,13035,87.272727,45.909091,'Number of leaves: 79\nSize of the tree: 154\n',154,79,79
all-data-pacman,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,503,55,36,19,0,65.454545,34.545455,0,0.529915,0.173408,0.374056,46.769403,86.896262,108.656475,9696.830968,-9588.174493,1.975572,176.306018,-174.330445,63.74563,1.159011,58.667125,0.666667,12,0.243243,9,0.756757,28,0.333333,6,0.571429,0.666667,0.615385,0.408943,0.775526,0.677292,0.654545,0.133719,0.866281,0.345455,0.665599,0.654545,0.654103,0.529816,0.835882,0.650566,0.659591,0.654545,0,0,0,0,0,0,40536,97707,13035,83.636364,39.545455,'Number of leaves: 84\nSize of the tree: 164\n',164,84,84
all-data-pacman,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,44,12,0,78.571429,21.428571,0,0.709845,0.116744,0.314743,31.473798,73.083906,110.718309,6472.365721,-6361.647412,1.977113,115.577959,-113.600847,80.224982,1.432589,72.458641,0.777778,14,0.131579,5,0.868421,33,0.222222,4,0.736842,0.777778,0.756757,0.637407,0.898392,0.779403,0.785714,0.081819,0.918181,0.214286,0.799027,0.785714,0.786836,0.712058,0.890193,0.743547,0.792675,0.785714,0,0,0,0,0,0,38760,97518,13224,83.928571,31.696429,'Number of leaves: 80\nSize of the tree: 156\n',156,80,80
all-data-pacman,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,45,11,0,80.357143,19.642857,0,0.732871,0.119233,0.282115,32.14482,65.507789,110.718309,4318.433737,-4207.715428,1.977113,77.114888,-75.137775,80.249756,1.433031,72.481016,0.888889,16,0.131579,5,0.868421,33,0.111111,2,0.761905,0.888889,0.820513,0.730564,0.954678,0.898691,0.803571,0.075867,0.924133,0.196429,0.813873,0.803571,0.803987,0.737455,0.922614,0.831729,0.803117,0.803571,0,0,0,0,0,0,36984,97518,13224,92.857143,37.946429,'Number of leaves: 76\nSize of the tree: 148\n',148,76,76
all-data-pacman,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,32,24,0,57.142857,42.857143,0,0.41994,0.20869,0.406513,56.262312,94.393032,110.718309,10783.732629,-10673.01432,1.977113,192.566654,-190.589541,55.116743,0.984228,49.781055,0.555556,10,0.236842,9,0.763158,29,0.444444,8,0.526316,0.555556,0.540541,0.314377,0.790205,0.649792,0.571429,0.158437,0.841563,0.428571,0.5794,0.571429,0.573448,0.418308,0.804475,0.64978,0.580968,0.571429,0,0,0,0,0,0,38316,97518,13224,78.571429,41.517857,'Number of leaves: 79\nSize of the tree: 154\n',154,79,79
all-data-pacman,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,39,17,0,69.642857,30.357143,0,0.595066,0.168911,0.351087,45.537814,81.523086,110.718309,6481.261592,-6370.543283,1.977113,115.736814,-113.759701,67.415329,1.203845,60.889052,0.666667,12,0.078947,3,0.921053,35,0.333333,6,0.8,0.666667,0.727273,0.619813,0.883772,0.836679,0.696429,0.096417,0.903583,0.303571,0.711735,0.696429,0.697594,0.601051,0.871028,0.744929,0.694639,0.696429,0.016,0,0.015625,0,15.625,0,37872,97518,13224,89.285714,46.428571,'Number of leaves: 78\nSize of the tree: 152\n',152,78,78
all-data-pacman,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,38,18,0,67.857143,32.142857,0,0.566265,0.173502,0.362525,46.858045,84.346418,110.29291,7553.148311,-7442.855401,1.969516,134.877648,-132.908132,65.905952,1.176892,59.755384,0.578947,11,0.189189,7,0.810811,30,0.421053,8,0.611111,0.578947,0.594595,0.395134,0.768137,0.572844,0.678571,0.121507,0.878493,0.321429,0.675028,0.678571,0.675878,0.553665,0.841916,0.674536,0.692707,0.678571,0,0,0,0,0,0,36096,97518,13224,87.5,42.410714,'Number of leaves: 74\nSize of the tree: 144\n',144,74,74
all-data-pacman,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,38,18,0,67.857143,32.142857,0,0.571064,0.180424,0.377484,48.63491,87.63871,110.758437,7560.226162,-7449.467725,1.977829,135.004039,-133.026209,63.732106,1.138073,57.541536,0.555556,10,0.052632,2,0.947368,36,0.444444,8,0.833333,0.555556,0.666667,0.572418,0.839181,0.712613,0.678571,0.10241,0.89759,0.321429,0.70849,0.678571,0.677232,0.584212,0.848394,0.643499,0.672917,0.678571,0.015,0,0.015625,0,15.625,0,38316,97518,13224,83.928571,39.732143,'Number of leaves: 79\nSize of the tree: 154\n',154,79,79
all-data-pacman,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,39,17,0,69.642857,30.357143,0,0.59661,0.157992,0.350603,42.557813,81.332639,110.98095,9689.888539,-9578.907589,1.981803,173.033724,-171.051921,70.745662,1.263315,63.745771,0.5,9,0.078947,3,0.921053,35,0.5,9,0.75,0.5,0.6,0.479234,0.739766,0.597535,0.696429,0.099372,0.900628,0.303571,0.708578,0.696429,0.690731,0.596096,0.84039,0.673914,0.700595,0.696429,0,0,0,0,0,0,39204,97518,13224,82.142857,35.267857,'Number of leaves: 81\nSize of the tree: 158\n',158,81,81
all-data-pacman,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,41,15,0,73.214286,26.785714,0,0.637149,0.152993,0.340822,41.211299,79.063512,110.98095,8616.427848,-8505.446898,1.981803,153.864783,-151.88298,71.803386,1.282203,64.698839,0.722222,13,0.210526,8,0.789474,30,0.277778,5,0.619048,0.722222,0.666667,0.493624,0.80117,0.590506,0.732143,0.104931,0.895069,0.267857,0.739753,0.732143,0.725765,0.633152,0.850632,0.684958,0.735119,0.732143,0.016,0,0.015625,0,15.625,0,36984,97518,13224,85.714286,39.732143,'Number of leaves: 76\nSize of the tree: 148\n',148,76,76
all-data-pacman,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,503,55,30,25,0,54.545455,45.454545,0,0.384787,0.232153,0.439901,62.613222,102.192622,108.656475,15069.899641,-14961.243166,1.975572,273.998175,-272.022603,48.494544,0.881719,44.631066,0.444444,8,0.297297,11,0.702703,26,0.555556,10,0.421053,0.444444,0.432432,0.145198,0.62012,0.447718,0.545455,0.175003,0.824997,0.454545,0.580754,0.545455,0.558883,0.387464,0.736518,0.567964,0.582514,0.545455,0,0,0,0,0,0,35208,97707,13035,74.545455,40.454545,'Number of leaves: 72\nSize of the tree: 140\n',140,72,72
all-data-pacman,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,503,55,37,18,0,67.272727,32.727273,0,0.554255,0.173484,0.367044,46.789854,85.267192,108.656475,5416.528056,-5307.871581,1.975572,98.482328,-96.506756,63.400691,1.15274,58.349666,0.777778,14,0.243243,9,0.756757,28,0.222222,4,0.608696,0.777778,0.682927,0.50848,0.841592,0.708723,0.672727,0.125927,0.874073,0.327273,0.686845,0.672727,0.666144,0.557813,0.866349,0.717922,0.667756,0.672727,0,0,0,0,0,0,32544,97707,13035,90.909091,44.090909,'Number of leaves: 66\nSize of the tree: 128\n',128,66,66
all-data-pacman,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1328,502,56,40,16,0,71.428571,28.571429,0,0.61396,0.162051,0.338977,43.682321,78.698776,110.758437,7548.48699,-7437.728553,1.977829,134.794411,-132.816581,69.036859,1.232801,62.331016,0.722222,13,0.157895,6,0.842105,32,0.277778,5,0.684211,0.722222,0.702703,0.556649,0.861842,0.682111,0.714286,0.10544,0.89456,0.285714,0.708615,0.714286,0.709124,0.607419,0.861861,0.717305,0.715053,0.714286,0,0,0,0,0,0,35652,97518,13224,87.5,44.196429,'Number of leaves: 73\nSize of the tree: 142\n',142,73,73
